Record Length,99998,Points,0.00000000e+00,3.03393754e-02
Sample Interval,1.00000000e-10,s,1.00000000e-10,2.47196982e-02
Trigger Point,0,Samples,2.00000000e-10,1.70935475e-02
Record Length,0.00000000e+00,s,3.00000000e-10,2.24825653e-02
,,,4.00000000e-10,1.70867357e-02
Horizontal Offset,0.00000000e+00,s,5.00000000e-10,2.51596347e-02
,,,6.00000000e-10,2.34691794e-02
,,,7.00000000e-10,2.05546907e-02
,,,8.00000000e-10,2.09433106e-02
,,,9.00000000e-10,2.38113739e-02
,,,1.00000000e-09,2.23429905e-02
,,,1.10000000e-09,1.89582902e-02
,,,1.20000000e-09,2.32273588e-02
,,,1.30000000e-09,2.43704839e-02
,,,1.40000000e-09,2.85546652e-02
,,,1.50000000e-09,2.10146627e-02
,,,1.60000000e-09,2.02504192e-02
,,,1.70000000e-09,1.74453111e-02
,,,1.80000000e-09,2.05536082e-02
,,,1.90000000e-09,2.60845771e-02
,,,2.00000000e-09,2.97654080e-02
,,,2.10000000e-09,2.01268871e-02
,,,2.20000000e-09,1.99869382e-02
,,,2.30000000e-09,2.63246765e-02
,,,2.40000000e-09,1.74667690e-02
,,,2.50000000e-09,2.40078843e-02
,,,2.60000000e-09,2.44426436e-02
,,,2.70000000e-09,3.36895145e-02
,,,2.80000000e-09,2.53174693e-02
,,,2.90000000e-09,2.29708915e-02
,,,3.00000000e-09,2.47971807e-02
,,,3.10000000e-09,2.74054528e-02
,,,3.20000000e-09,2.45983320e-02
,,,3.30000000e-09,2.18785919e-02
,,,3.40000000e-09,2.82401058e-02
,,,3.50000000e-09,1.95078937e-02
,,,3.60000000e-09,3.15467502e-02
,,,3.70000000e-09,2.18430865e-02
,,,3.80000000e-09,2.34037915e-02
,,,3.90000000e-09,2.64861206e-02
,,,4.00000000e-09,2.85492728e-02
,,,4.10000000e-09,3.41463195e-02
,,,4.20000000e-09,1.52818512e-02
,,,4.30000000e-09,2.38059104e-02
,,,4.40000000e-09,1.89843871e-02
,,,4.50000000e-09,1.97515862e-02
,,,4.60000000e-09,1.70554844e-02
,,,4.70000000e-09,1.44216654e-02
,,,4.80000000e-09,2.33114726e-02
,,,4.90000000e-09,2.98784645e-02
,,,5.00000000e-09,1.41054740e-02
,,,5.10000000e-09,2.05027942e-02
,,,5.20000000e-09,2.31452063e-02
,,,5.30000000e-09,2.42454204e-02
,,,5.40000000e-09,2.82367000e-02
,,,5.50000000e-09,1.37916297e-02
,,,5.60000000e-09,2.77126678e-02
,,,5.70000000e-09,3.48034569e-02
,,,5.80000000e-09,2.55564602e-02
,,,5.90000000e-09,2.36998254e-02
,,,6.00000000e-09,3.20638811e-02
,,,6.10000000e-09,3.15041598e-02
,,,6.20000000e-09,2.01111619e-02
,,,6.30000000e-09,2.59321824e-02
,,,6.40000000e-09,2.67811492e-02
,,,6.50000000e-09,2.18397470e-02
,,,6.60000000e-09,1.85536738e-02
,,,6.70000000e-09,3.41418965e-02
,,,6.80000000e-09,1.97326296e-02
,,,6.90000000e-09,2.54086691e-02
,,,7.00000000e-09,2.43653153e-02
,,,7.10000000e-09,2.93460577e-02
,,,7.20000000e-09,1.97377053e-02
,,,7.30000000e-09,2.03945182e-02
,,,7.40000000e-09,2.39353006e-02
,,,7.50000000e-09,1.77420958e-02
,,,7.60000000e-09,2.00101398e-02
,,,7.70000000e-09,1.86754459e-02
,,,7.80000000e-09,2.05407636e-02
,,,7.90000000e-09,1.73565073e-02
,,,8.00000000e-09,2.93867078e-02
,,,8.10000000e-09,1.78737863e-02
,,,8.20000000e-09,2.23504380e-02
,,,8.30000000e-09,2.40915617e-02
,,,8.40000000e-09,2.15364042e-02
,,,8.50000000e-09,2.64308099e-02
,,,8.60000000e-09,2.58581230e-02
,,,8.70000000e-09,2.55252762e-02
,,,8.80000000e-09,3.53021645e-02
,,,8.90000000e-09,1.66535374e-02
,,,9.00000000e-09,1.97376484e-02
,,,9.10000000e-09,2.13351349e-02
,,,9.20000000e-09,2.60963821e-02
,,,9.30000000e-09,2.32948095e-02
,,,9.40000000e-09,2.26754258e-02
,,,9.50000000e-09,3.10006543e-02
,,,9.60000000e-09,1.87680123e-02
,,,9.70000000e-09,2.42419175e-02
,,,9.80000000e-09,1.90160202e-02
,,,9.90000000e-09,1.17488360e-02
,,,1.00000000e-08,3.07779052e-02
