Record Length,10000,Points,4.50000000e-10,4.45312500e-03
Sample Interval,1.00000000e-09,s,1.45000000e-09,2.90937500e-03
Experimental parameters, , ,2.45000000e-09,2.92187500e-03
AFG3251:frequency,13346680.0,Hz,3.45000000e-09,4.44062500e-03
,,,6.45000000e-09,3.44687500e-03
,,,7.45000000e-09,4.78437500e-03
,,,8.45000000e-09,4.51562500e-03
,,,9.45000000e-09,3.20000000e-03
,,,1.04500000e-08,3.28750000e-03
,,,1.14500000e-08,3.95937500e-03
,,,1.24500000e-08,3.99687500e-03
,,,1.34500000e-08,4.12812500e-03
,,,1.44500000e-08,4.01562500e-03
,,,1.54500000e-08,3.86875000e-03
,,,1.64500000e-08,3.42187500e-03
,,,1.74500000e-08,3.06250000e-03
,,,1.84500000e-08,4.11562500e-03
,,,1.94500000e-08,5.00000000e-03
,,,2.04500000e-08,3.12500000e-03
,,,2.14500000e-08,1.32500000e-03
,,,2.24500000e-08,2.08750000e-03
,,,2.34500000e-08,3.59687500e-03
,,,2.44500000e-08,3.25000000e-03
,,,2.54500000e-08,2.73750000e-03
,,,2.64500000e-08,3.91562500e-03
,,,2.74500000e-08,5.34062500e-03
,,,2.84500000e-08,5.06562500e-03
,,,2.94500000e-08,3.63125000e-03
,,,3.04500000e-08,3.53437500e-03
,,,3.14500000e-08,4.26562500e-03
,,,3.24500000e-08,3.89062500e-03
,,,3.34500000e-08,3.52500000e-03
,,,3.44500000e-08,3.83437500e-03
,,,3.54500000e-08,4.47500000e-03
,,,3.64500000e-08,3.90937500e-03
,,,3.74500000e-08,2.80937500e-03
,,,3.84500000e-08,3.15625000e-03
,,,3.94500000e-08,4.08750000e-03
,,,4.04500000e-08,3.49687500e-03
,,,4.14500000e-08,2.26250000e-03
,,,4.24500000e-08,3.03750000e-03
,,,4.34500000e-08,4.21875000e-03
,,,4.44500000e-08,3.46250000e-03
,,,4.54500000e-08,2.22187500e-03
,,,4.64500000e-08,2.56562500e-03
,,,4.74500000e-08,4.35000000e-03
,,,4.84500000e-08,4.78437500e-03
,,,4.94500000e-08,3.25000000e-03
,,,5.04500000e-08,3.15937500e-03
,,,5.14500000e-08,4.17187500e-03
,,,5.24500000e-08,4.25937500e-03
,,,5.34500000e-08,2.85937500e-03
,,,5.44500000e-08,3.18750000e-03
,,,5.54500000e-08,4.44687500e-03
,,,5.64500000e-08,4.51562500e-03
,,,5.74500000e-08,3.51250000e-03
,,,5.84500000e-08,3.59375000e-03
,,,5.94500000e-08,4.19062500e-03
,,,6.04500000e-08,3.39062500e-03
,,,6.14500000e-08,2.32500000e-03
,,,6.24500000e-08,3.11250000e-03
,,,6.34500000e-08,4.47187500e-03
,,,6.44500000e-08,4.35312500e-03
,,,6.54500000e-08,2.29687500e-03
,,,6.64500000e-08,1.53750000e-03
,,,6.74500000e-08,3.40625000e-03
,,,6.84500000e-08,3.89375000e-03
,,,6.94500000e-08,2.05312500e-03
,,,7.04500000e-08,2.18125000e-03
,,,7.14500000e-08,3.91250000e-03
,,,7.24500000e-08,3.76562500e-03
,,,7.34500000e-08,2.65937500e-03
,,,7.44500000e-08,3.36562500e-03
,,,7.54500000e-08,4.38437500e-03
,,,7.64500000e-08,4.13125000e-03
,,,7.74500000e-08,2.93750000e-03
,,,7.84500000e-08,2.90312500e-03
,,,7.94500000e-08,3.30312500e-03
,,,8.04500000e-08,3.28437500e-03
,,,8.14500000e-08,2.53437500e-03
,,,8.24500000e-08,3.14062500e-03
,,,8.34500000e-08,4.74062500e-03
,,,8.44500000e-08,4.39375000e-03
,,,8.54500000e-08,2.52812500e-03
,,,8.64500000e-08,1.90312500e-03
,,,8.74500000e-08,2.58125000e-03
,,,8.84500000e-08,2.42500000e-03
,,,8.94500000e-08,1.91250000e-03
,,,9.04500000e-08,2.66875000e-03
,,,9.14500000e-08,3.62500000e-03
,,,9.24500000e-08,3.05000000e-03
,,,9.34500000e-08,1.82187500e-03
,,,9.44500000e-08,2.54687500e-03
,,,9.54500000e-08,3.56562500e-03
,,,9.64500000e-08,3.54062500e-03
,,,9.74500000e-08,2.39375000e-03
,,,9.84500000e-08,2.79062500e-03
,,,9.94500000e-08,4.00000000e-03
,,,1.00450000e-07,3.62812500e-03
,,,1.01450000e-07,2.21562500e-03
,,,1.02450000e-07,2.35312500e-03
,,,1.03450000e-07,4.12500000e-03
,,,1.04450000e-07,4.13750000e-03
,,,1.05450000e-07,2.55312500e-03
,,,1.06450000e-07,2.30000000e-03
,,,1.07450000e-07,3.45625000e-03
,,,1.08450000e-07,3.34375000e-03
,,,1.09450000e-07,1.80000000e-03
,,,1.10450000e-07,2.17812500e-03
,,,1.11450000e-07,2.74062500e-03
,,,1.12450000e-07,3.01875000e-03
,,,1.13450000e-07,3.14062500e-03
,,,1.14450000e-07,2.92812500e-03
,,,1.15450000e-07,2.95000000e-03
,,,1.16450000e-07,2.91250000e-03
,,,1.17450000e-07,2.55000000e-03
,,,1.18450000e-07,3.41875000e-03
,,,1.19450000e-07,4.48125000e-03
,,,1.20450000e-07,3.10000000e-03
,,,1.21450000e-07,1.44375000e-03
,,,1.22450000e-07,2.07812500e-03
,,,1.23450000e-07,3.56562500e-03
,,,1.24450000e-07,3.44375000e-03
,,,1.25450000e-07,2.38750000e-03
,,,1.26450000e-07,3.37187500e-03
,,,1.27450000e-07,4.94062500e-03
,,,1.28450000e-07,4.34375000e-03
,,,1.29450000e-07,2.90937500e-03
,,,1.30450000e-07,2.60312500e-03
,,,1.31450000e-07,3.33750000e-03
,,,1.32450000e-07,3.33125000e-03
,,,1.33450000e-07,2.77500000e-03
,,,1.34450000e-07,3.59375000e-03
,,,1.35450000e-07,4.21875000e-03
,,,1.36450000e-07,3.46562500e-03
,,,1.37450000e-07,2.41250000e-03
,,,1.38450000e-07,3.00000000e-03
,,,1.39450000e-07,4.17500000e-03
,,,1.40450000e-07,3.65312500e-03
,,,1.41450000e-07,2.55625000e-03
,,,1.42450000e-07,3.45625000e-03
,,,1.43450000e-07,4.58437500e-03
,,,1.44450000e-07,3.81250000e-03
,,,1.45450000e-07,2.42812500e-03
,,,1.46450000e-07,2.89375000e-03
,,,1.47450000e-07,4.62812500e-03
,,,1.48450000e-07,4.73750000e-03
,,,1.49450000e-07,3.58750000e-03
,,,1.50450000e-07,3.76250000e-03
,,,1.51450000e-07,4.63437500e-03
,,,1.52450000e-07,4.48125000e-03
,,,1.53450000e-07,2.85937500e-03
,,,1.54450000e-07,3.13125000e-03
,,,1.55450000e-07,4.53750000e-03
,,,1.56450000e-07,4.49687500e-03
,,,1.57450000e-07,3.27500000e-03
,,,1.58450000e-07,3.49062500e-03
,,,1.59450000e-07,4.28750000e-03
,,,1.60450000e-07,3.55000000e-03
,,,1.61450000e-07,2.56250000e-03
,,,1.62450000e-07,3.46562500e-03
,,,1.63450000e-07,4.89062500e-03
,,,1.64450000e-07,4.71250000e-03
,,,1.65450000e-07,2.82187500e-03
,,,1.66450000e-07,2.24687500e-03
,,,1.67450000e-07,4.49062500e-03
,,,1.68450000e-07,4.83437500e-03
,,,1.69450000e-07,2.86250000e-03
,,,1.70450000e-07,2.80625000e-03
,,,1.71450000e-07,4.60937500e-03
,,,1.72450000e-07,4.49687500e-03
,,,1.73450000e-07,3.51562500e-03
,,,1.74450000e-07,3.98125000e-03
,,,1.75450000e-07,5.22812500e-03
,,,1.76450000e-07,4.37812500e-03
,,,1.77450000e-07,3.42812500e-03
,,,1.78450000e-07,3.71562500e-03
,,,1.79450000e-07,4.28125000e-03
,,,1.80450000e-07,4.29062500e-03
,,,1.81450000e-07,3.61562500e-03
,,,1.82450000e-07,5.65312500e-03
,,,1.83450000e-07,7.82500000e-03
,,,1.84450000e-07,4.96250000e-03
,,,1.85450000e-07,6.15625000e-04
,,,1.86450000e-07,6.81250000e-04
,,,1.87450000e-07,2.20000000e-03
,,,1.88450000e-07,2.93125000e-03
,,,1.89450000e-07,4.57500000e-03
,,,1.90450000e-07,6.82500000e-03
,,,1.91450000e-07,6.34687500e-03
,,,1.92450000e-07,4.91875000e-03
,,,1.93450000e-07,4.89687500e-03
,,,1.94450000e-07,5.91562500e-03
,,,1.95450000e-07,5.30937500e-03
,,,1.96450000e-07,3.08750000e-03
,,,1.97450000e-07,2.11875000e-03
,,,1.98450000e-07,3.45312500e-03
,,,1.99450000e-07,5.52187500e-03
,,,2.00450000e-07,5.26250000e-03
,,,2.01450000e-07,3.10937500e-03
,,,2.02450000e-07,2.93125000e-03
,,,2.03450000e-07,4.69062500e-03
,,,2.04450000e-07,4.92187500e-03
,,,2.05450000e-07,3.22812500e-03
,,,2.06450000e-07,3.72187500e-03
,,,2.07450000e-07,5.45625000e-03
,,,2.08450000e-07,5.30312500e-03
,,,2.09450000e-07,3.49062500e-03
,,,2.10450000e-07,2.92187500e-03
,,,2.11450000e-07,3.35312500e-03
,,,2.12450000e-07,4.01250000e-03
,,,2.13450000e-07,5.16562500e-03
,,,2.14450000e-07,5.23437500e-03
,,,2.15450000e-07,4.59687500e-03
,,,2.16450000e-07,3.50312500e-03
,,,2.17450000e-07,2.84375000e-03
,,,2.18450000e-07,4.37812500e-03
,,,2.19450000e-07,5.85937500e-03
,,,2.20450000e-07,4.61250000e-03
,,,2.21450000e-07,3.26875000e-03
,,,2.22450000e-07,5.07187500e-03
,,,2.23450000e-07,7.35937500e-03
,,,2.24450000e-07,8.40000000e-03
,,,2.25450000e-07,9.42187500e-03
,,,2.26450000e-07,1.28156250e-02
,,,2.27450000e-07,1.70187500e-02
,,,2.28450000e-07,1.86593750e-02
,,,2.29450000e-07,1.89031250e-02
,,,2.30450000e-07,1.91937500e-02
,,,2.31450000e-07,1.91250000e-02
,,,2.32450000e-07,1.65812500e-02
,,,2.33450000e-07,1.15375000e-02
,,,2.34450000e-07,5.40625000e-03
,,,2.35450000e-07,-2.51875000e-03
,,,2.36450000e-07,-1.47531250e-02
,,,2.37450000e-07,-3.22843750e-02
,,,2.38450000e-07,-5.18718750e-02
,,,2.39450000e-07,-7.24000000e-02
,,,2.40450000e-07,-9.67500000e-02
,,,2.41450000e-07,-1.21875000e-01
,,,2.42450000e-07,-1.43246875e-01
,,,2.43450000e-07,-1.62696875e-01
,,,2.44450000e-07,-1.83218750e-01
,,,2.45450000e-07,-2.02096875e-01
,,,2.46450000e-07,-2.13821875e-01
,,,2.47450000e-07,-2.17256250e-01
,,,2.48450000e-07,-2.16440625e-01
,,,2.49450000e-07,-2.09621875e-01
,,,2.50450000e-07,-1.93418750e-01
,,,2.51450000e-07,-1.68600000e-01
,,,2.52450000e-07,-1.41375000e-01
,,,2.53450000e-07,-1.12325000e-01
,,,2.54450000e-07,-7.77906250e-02
,,,2.55450000e-07,-3.91718750e-02
,,,2.56450000e-07,-3.44687500e-03
,,,2.57450000e-07,3.39531250e-02
,,,2.58450000e-07,8.06093750e-02
,,,2.59450000e-07,1.28740625e-01
,,,2.60450000e-07,1.75706250e-01
,,,2.61450000e-07,2.21500000e-01
,,,2.62450000e-07,2.63821875e-01
,,,2.63450000e-07,3.00900000e-01
,,,2.64450000e-07,3.29146875e-01
,,,2.65450000e-07,3.47303125e-01
,,,2.66450000e-07,3.59109375e-01
,,,2.67450000e-07,3.65928125e-01
,,,2.68450000e-07,3.60290625e-01
,,,2.69450000e-07,3.41450000e-01
,,,2.70450000e-07,3.13175000e-01
,,,2.71450000e-07,2.75809375e-01
,,,2.72450000e-07,2.27025000e-01
,,,2.73450000e-07,1.67537500e-01
,,,2.74450000e-07,1.04356250e-01
,,,2.75450000e-07,3.81906250e-02
,,,2.76450000e-07,-2.34093750e-02
,,,2.77450000e-07,-8.72156250e-02
,,,2.78450000e-07,-1.44896875e-01
,,,2.79450000e-07,-1.95275000e-01
,,,2.80450000e-07,-2.36237500e-01
,,,2.81450000e-07,-2.63315625e-01
,,,2.82450000e-07,-2.74428125e-01
,,,2.83450000e-07,-2.72259375e-01
,,,2.84450000e-07,-2.59518750e-01
,,,2.85450000e-07,-2.35056250e-01
,,,2.86450000e-07,-1.96815625e-01
,,,2.87450000e-07,-1.50450000e-01
,,,2.88450000e-07,-1.02312500e-01
,,,2.89450000e-07,-5.16187500e-02
,,,2.90450000e-07,-3.45625000e-03
,,,2.91450000e-07,4.12250000e-02
,,,2.92450000e-07,8.29531250e-02
,,,2.93450000e-07,1.19628125e-01
,,,2.94450000e-07,1.53646875e-01
,,,2.95450000e-07,1.82278125e-01
,,,2.96450000e-07,2.00731250e-01
,,,2.97450000e-07,2.12596875e-01
,,,2.98450000e-07,2.22628125e-01
,,,2.99450000e-07,2.29190625e-01
,,,3.00450000e-07,2.29646875e-01
,,,3.01450000e-07,2.29231250e-01
,,,3.02450000e-07,2.34303125e-01
,,,3.03450000e-07,2.41231250e-01
,,,3.04450000e-07,2.45137500e-01
,,,3.05450000e-07,2.47146875e-01
,,,3.06450000e-07,2.51428125e-01
,,,3.07450000e-07,2.53162500e-01
,,,3.08450000e-07,2.44978125e-01
,,,3.09450000e-07,2.29037500e-01
,,,3.10450000e-07,2.08168750e-01
,,,3.11450000e-07,1.78521875e-01
,,,3.12450000e-07,1.36493750e-01
,,,3.13450000e-07,8.70375000e-02
,,,3.14450000e-07,3.16875000e-02
,,,3.15450000e-07,-2.53968750e-02
,,,3.16450000e-07,-9.61593750e-02
,,,3.17450000e-07,-1.70437500e-01
,,,3.18450000e-07,-2.41140625e-01
,,,3.19450000e-07,-3.07509375e-01
,,,3.20450000e-07,-3.73443750e-01
,,,3.21450000e-07,-4.27796875e-01
,,,3.22450000e-07,-4.62928125e-01
,,,3.23450000e-07,-4.79612500e-01
,,,3.24450000e-07,-4.80621875e-01
,,,3.25450000e-07,-4.61006250e-01
,,,3.26450000e-07,-4.16368750e-01
,,,3.27450000e-07,-3.54465625e-01
,,,3.28450000e-07,-2.82021875e-01
,,,3.29450000e-07,-2.00662500e-01
,,,3.30450000e-07,-1.08700000e-01
,,,3.31450000e-07,-1.69531250e-02
,,,3.32450000e-07,6.53750000e-02
,,,3.33450000e-07,1.46156250e-01
,,,3.34450000e-07,2.20956250e-01
,,,3.35450000e-07,2.80287500e-01
,,,3.36450000e-07,3.20756250e-01
,,,3.37450000e-07,3.44071875e-01
,,,3.38450000e-07,3.55190625e-01
,,,3.39450000e-07,3.50587500e-01
,,,3.40450000e-07,3.26525000e-01
,,,3.41450000e-07,2.91387500e-01
,,,3.42450000e-07,2.56040625e-01
,,,3.43450000e-07,2.17143750e-01
,,,3.44450000e-07,1.71446875e-01
,,,3.45450000e-07,1.29340625e-01
,,,3.46450000e-07,9.94562500e-02
,,,3.47450000e-07,7.84968750e-02
,,,3.48450000e-07,6.07687500e-02
,,,3.49450000e-07,5.05156250e-02
,,,3.50450000e-07,5.36343750e-02
,,,3.51450000e-07,6.67375000e-02
,,,3.52450000e-07,8.03718750e-02
,,,3.53450000e-07,9.28156250e-02
,,,3.54450000e-07,1.07093750e-01
,,,3.55450000e-07,1.17678125e-01
,,,3.56450000e-07,1.15843750e-01
,,,3.57450000e-07,1.02815625e-01
,,,3.58450000e-07,8.39625000e-02
,,,3.59450000e-07,5.64593750e-02
,,,3.60450000e-07,1.61750000e-02
,,,3.61450000e-07,-2.83843750e-02
,,,3.62450000e-07,-7.98750000e-02
,,,3.63450000e-07,-1.33450000e-01
,,,3.64450000e-07,-1.91671875e-01
,,,3.65450000e-07,-2.49887500e-01
,,,3.66450000e-07,-2.96190625e-01
,,,3.67450000e-07,-3.26940625e-01
,,,3.68450000e-07,-3.47334375e-01
,,,3.69450000e-07,-3.53940625e-01
,,,3.70450000e-07,-3.35943750e-01
,,,3.71450000e-07,-2.96993750e-01
,,,3.72450000e-07,-2.48075000e-01
,,,3.73450000e-07,-1.88265625e-01
,,,3.74450000e-07,-1.17518750e-01
,,,3.75450000e-07,-4.33593750e-02
,,,3.76450000e-07,1.93343750e-02
,,,3.77450000e-07,7.96781250e-02
,,,3.78450000e-07,1.33825000e-01
,,,3.79450000e-07,1.74712500e-01
,,,3.80450000e-07,1.96343750e-01
,,,3.81450000e-07,1.99909375e-01
,,,3.82450000e-07,1.93000000e-01
,,,3.83450000e-07,1.77287500e-01
,,,3.84450000e-07,1.56053125e-01
,,,3.85450000e-07,1.45325000e-01
,,,3.86450000e-07,1.60653125e-01
,,,3.87450000e-07,2.10956250e-01
,,,3.88450000e-07,3.00487500e-01
,,,3.89450000e-07,4.39475000e-01
,,,3.90450000e-07,6.28175000e-01
,,,3.91450000e-07,8.49484375e-01
,,,3.92450000e-07,1.01383750e+00
,,,3.93450000e-07,1.02396875e+00
,,,3.94450000e-07,1.02396875e+00
,,,3.95450000e-07,1.02396875e+00
,,,3.96450000e-07,1.02396875e+00
,,,3.97450000e-07,1.02163125e+00
,,,3.98450000e-07,8.42753125e-01
,,,3.99450000e-07,1.55237500e-01
,,,4.00450000e-07,-7.52312500e-01
,,,4.01450000e-07,-1.01887813e+00
,,,4.02450000e-07,-1.02396875e+00
,,,4.03450000e-07,-1.02396875e+00
,,,4.04450000e-07,-1.02396875e+00
,,,4.05450000e-07,-1.02396875e+00
,,,4.06450000e-07,-1.02396875e+00
,,,4.07450000e-07,-1.02396875e+00
,,,4.08450000e-07,-1.02396875e+00
,,,4.09450000e-07,-1.02396875e+00
,,,4.10450000e-07,-1.02396875e+00
,,,4.11450000e-07,-1.02396875e+00
,,,4.12450000e-07,-1.02396875e+00
,,,4.13450000e-07,-1.02396875e+00
,,,4.14450000e-07,-1.02396875e+00
,,,4.15450000e-07,-1.02396875e+00
,,,4.16450000e-07,-1.02396875e+00
,,,4.17450000e-07,-1.02396875e+00
,,,4.18450000e-07,-1.02396875e+00
,,,4.19450000e-07,-1.02396875e+00
,,,4.20450000e-07,-1.02396875e+00
,,,4.21450000e-07,-1.02396875e+00
,,,4.22450000e-07,-1.02226250e+00
,,,4.23450000e-07,-9.92828125e-01
,,,4.24450000e-07,-1.15403125e-01
,,,4.25450000e-07,9.76056250e-01
,,,4.26450000e-07,1.01835000e+00
,,,4.27450000e-07,1.02392500e+00
,,,4.28450000e-07,1.02396875e+00
,,,4.29450000e-07,1.02396875e+00
,,,4.30450000e-07,1.02396875e+00
,,,4.31450000e-07,1.02396875e+00
,,,4.32450000e-07,1.02054375e+00
,,,4.33450000e-07,1.01644062e+00
,,,4.34450000e-07,8.78346875e-01
,,,4.35450000e-07,-3.33943750e-01
,,,4.36450000e-07,-1.01331562e+00
,,,4.37450000e-07,-1.02140000e+00
,,,4.38450000e-07,-1.02396875e+00
,,,4.39450000e-07,-1.02396875e+00
,,,4.40450000e-07,-1.02396875e+00
,,,4.41450000e-07,-1.02396875e+00
,,,4.42450000e-07,-1.02396875e+00
,,,4.43450000e-07,-1.02396875e+00
,,,4.44450000e-07,-1.02396875e+00
,,,4.45450000e-07,-1.02396875e+00
,,,4.46450000e-07,-1.02396875e+00
,,,4.47450000e-07,-1.02396875e+00
,,,4.48450000e-07,-1.02396875e+00
,,,4.49450000e-07,-1.02396875e+00
,,,4.50450000e-07,-1.02396875e+00
,,,4.51450000e-07,-1.02396875e+00
,,,4.52450000e-07,-1.02396875e+00
,,,4.53450000e-07,-1.02396875e+00
,,,4.54450000e-07,-1.02396875e+00
,,,4.55450000e-07,-1.02396875e+00
,,,4.56450000e-07,-1.02396875e+00
,,,4.57450000e-07,-1.02396875e+00
,,,4.58450000e-07,-1.02396875e+00
,,,4.59450000e-07,-1.02396875e+00
,,,4.60450000e-07,-1.02396875e+00
,,,4.61450000e-07,-1.02299063e+00
,,,4.62450000e-07,-8.11634375e-01
,,,4.63450000e-07,-3.03790625e-01
,,,4.64450000e-07,2.19875000e-01
,,,4.65450000e-07,7.40140625e-01
,,,4.66450000e-07,1.01885625e+00
,,,4.67450000e-07,1.02396875e+00
,,,4.68450000e-07,1.02396875e+00
,,,4.69450000e-07,1.02396875e+00
,,,4.70450000e-07,1.02396875e+00
,,,4.71450000e-07,1.02396875e+00
,,,4.72450000e-07,1.02396875e+00
,,,4.73450000e-07,1.02396875e+00
,,,4.74450000e-07,1.02396875e+00
,,,4.75450000e-07,1.02396875e+00
,,,4.76450000e-07,1.02396875e+00
,,,4.77450000e-07,1.02205000e+00
,,,4.78450000e-07,7.89843750e-01
,,,4.79450000e-07,2.39162500e-01
,,,4.80450000e-07,-3.06556250e-01
,,,4.81450000e-07,-8.40581250e-01
,,,4.82450000e-07,-1.02304687e+00
,,,4.83450000e-07,-1.02396875e+00
,,,4.84450000e-07,-1.02396875e+00
,,,4.85450000e-07,-1.02396875e+00
,,,4.86450000e-07,-1.02396875e+00
,,,4.87450000e-07,-1.02396875e+00
,,,4.88450000e-07,-1.02396875e+00
,,,4.89450000e-07,-1.02396875e+00
,,,4.90450000e-07,-1.02396875e+00
,,,4.91450000e-07,-1.02396875e+00
,,,4.92450000e-07,-1.02396875e+00
,,,4.93450000e-07,-1.02386563e+00
,,,4.94450000e-07,-9.13615625e-01
,,,4.95450000e-07,-6.16746875e-01
,,,4.96450000e-07,-3.47140625e-01
,,,4.97450000e-07,-1.18168750e-01
,,,4.98450000e-07,6.70500000e-02
,,,4.99450000e-07,2.25675000e-01
,,,5.00450000e-07,3.37565625e-01
,,,5.01450000e-07,3.99575000e-01
,,,5.02450000e-07,4.32606250e-01
,,,5.03450000e-07,4.47640625e-01
,,,5.04450000e-07,4.53103125e-01
,,,5.05450000e-07,4.59081250e-01
,,,5.06450000e-07,4.77287500e-01
,,,5.07450000e-07,5.13787500e-01
,,,5.08450000e-07,5.68934375e-01
,,,5.09450000e-07,6.43140625e-01
,,,5.10450000e-07,7.36156250e-01
,,,5.11450000e-07,8.42128125e-01
,,,5.12450000e-07,9.53196875e-01
,,,5.13450000e-07,1.02100000e+00
,,,5.14450000e-07,1.02395625e+00
,,,5.15450000e-07,1.02396875e+00
,,,5.16450000e-07,1.02396875e+00
,,,5.17450000e-07,1.02396875e+00
,,,5.18450000e-07,1.02396875e+00
,,,5.19450000e-07,1.02382500e+00
,,,5.20450000e-07,9.69371875e-01
,,,5.21450000e-07,7.77590625e-01
